OFFICE,PROPERTY_ADDRESS,CITY,STATE,ZIP_POSTAL_CODE,ACTUAL_CLOSE_DATE,SALES_ID
0001,15825 Patrick Avenue,Omaha,NE,68116,6/3/2022,10010
0001,15931 Yates Street,Omaha,NE,68116,6/3/2022,384
0004,15953 Hayes Street,Omaha,NE,68135,7/22/2022,195
0001,15970 Howard Street,Omaha,NE,68118,3/25/2022,10055
0001,15970 Howard Street,Omaha,NE,68118,3/25/2022,281
0001,16011 Timberlane Drive,Omaha,NE,68136,9/15/2022,223
0001,16011 Timberlane Drive,Omaha,NE,68136,9/15/2022,74
0005,16012 Parker Street,Omaha,NE,68118,9/9/2022,332
0004,16014 Greenleaf Street,Omaha,NE,68136,2/28/2022,262
0001,16054 Browne Street,Omaha,NE,68116,4/8/2022,10055
0001,1610 N 59th Street,Omaha,NE,68104,9/16/2022,10056
0004,16117 Black Walnut Street,Omaha,NE,68136,11/18/2022,258
0001,16119 Gertrude Street,Omaha,NE,68136,9/30/2022,262
0001,1612 S 32nd Avenue,omaha,NE,68105,8/31/2022,10015
0001,1613 North 75th Street,Omaha,NE,68114,11/17/2022,10015
0004,1613 S 207th Ave,Omaha,NE,68022,8/19/2022,10047
0003,16135 Cherrywood Street,Omaha,NE,68136,9/6/2022,289
0001,16136 Cary Street,Omaha,NE,68136,12/12/2022,10043
0001,1615 South 168th Avenue,Omaha,NE,68130,2/25/2022,10056
0003,1618 North Happy Hollow Blvd,Omaha,NE,68104,3/28/2022,10061
0003,1618 North Happy Hollow Blvd,Omaha,NE,68104,3/28/2022,384
0004,16222 North Circle,Omaha,NE,68135,6/20/2022,10059
0004,16259 Saratoga  Street,Omaha,NE,68116,4/11/2022,89
0004,16266 Riggs St,Omaha,NE,68135,4/25/2022,10047
0005,16271 Rolling Ridge Road,Omaha,NE,68135,8/8/2022,376
0001,16308 Larimore Circle,Omaha,NE,68116,10/14/2022,10026
0004,16308 Meredith Avenue,Omaha,NE,68116,9/14/2022,467
0001,16311 Elm Street,Omaha,NE,68130,10/28/2022,450
0001,16313 Browne Street,Omaha,NE,68116,9/16/2022,287
0001,16318 Spring Circle,Omaha,NE,68130,7/18/2022,81
0003,16319 Redman Avenue,Omaha,NE,68116,7/29/2022,10036
0004,16322 Miami street,Omaha,NE,68116,7/29/2022,74
0004,16324 Dorcas Street,Omaha,NE,68130,1/3/2022,512
0005,16328 Sprague Street,Omaha,NE,68116,8/15/2022,184
0004,16352 Page Street,Omaha,NE,68118,4/1/2022,10052
0001,1640 Grant St,Omaha,NE,68008,8/3/2022,10056
0001,1640 Grant St,Omaha,NE,68008,8/3/2022,10036
0004,16404 Sprague Street,Omaha,NE,68116,11/15/2022,219
0004,16408 Adams Street,Omaha,NE,68135,7/6/2022,10052
0004,16408 Adams Street,Omaha,NE,68135,7/6/2022,486
0001,16417 Audrey Street,Omaha,NE,68136,5/2/2022,10059
0004,16419 Cary Street,Omaha,NE,68136,5/25/2022,10052
0005,16426 Monroe Street,Omaha,NE,68135,3/24/2022,376
0005,16437 Virginia Street,Omaha,NE,68136,3/25/2022,520
0001,16439 Cary Street,Omaha,NE,68136,8/3/2022,10056
0001,16505 Weir Street,Omaha,NE,68135,5/9/2022,92
0004,16515 Rolling Ridge Road,Omaha,NE,68135,1/7/2022,317
0003,16523 Erskine Street,Omaha,NE,68116,9/9/2022,10061
0003,16523 Jefferson Circle,Omaha,NE,68135,6/2/2022,10061
0003,16523 Jefferson Circle,Omaha,NE,68135,6/2/2022,341
0001,16529 Butler Avenue,Omaha,NE,68116,7/29/2022,10055
0004,16541 Cottonwood Street,Omaha,NE,68136,8/2/2022,97
0004,16548 L Street,Omaha,NE,68135,9/16/2022,10052
0003,16601 Locust Street,Omaha,NE,68116,12/29/2022,10023
0004,16609 Erskine Street,Omaha,NE,68116,5/6/2022,241
0004,16631 Loop Circle,Omaha,NE,68136,6/30/2022,64
0001,16701 Gertrude Street,Omaha,NE,68136,4/20/2022,325
0004,16704 S Street,Omaha,NE,68135,3/31/2022,89
0004,16753 L Circle,Omaha,NE,68135,8/12/2022,10052
0001,16754 Crown Point Plaza,Omaha,NE,68116,7/1/2022,10036
0001,16756 J Circle,Omaha,NE,68135,5/6/2022,341
0001,16762 Laurel Plaza,Omaha,NE,68116,4/28/2022,10036
0005,16820 L Circle,Omaha,NE,68135,7/22/2022,296
0005,16820 L Circle,Omaha,NE,68135,7/22/2022,223
0005,16910 L Circle,Omaha,NE,68135,7/29/2022,283
0004,16912 Portal Street,Omaha,NE,68136,4/15/2022,376
0003,16914 Colony  Drive,Omaha,NE,68136,3/21/2022,64
0004,16934 Browne Street,Omaha,NE,68116,4/4/2022,394
0004,17001 Polk Street,Omaha,NE,68135,9/21/2022,529
0004,17007 Kimberly Cir,Omaha,NE,68116,12/29/2022,160
0003,1701 N 49th St,Omaha,NE,68104,8/16/2022,10023
0001,1701 S 15th Street,Omaha,NE,68108,1/14/2022,10015
0005,17020 Rampart Street,Omaha,NE,68136,12/2/2022,530
0005,17020 Rampart Street,Omaha,NE,68136,12/2/2022,316
0003,17026 Decatur Street,Omaha,NE,68118,5/27/2022,10034
0004,17029 Hawthorne Avenue,Omaha,NE,68118,3/15/2022,345
0004,1703 Missouri Ave,Omaha,NE,68107,8/23/2022,160
0001,1704 S 85th Avenue,Omaha,NE,68124,7/15/2022,10003
0004,17055 Drexel Street,Omaha,NE,68135,8/31/2022,179
0004,17055 Drexel Street,Omaha,NE,68135,8/31/2022,179
0001,17059 Drexel St,Omaha,NE,68135,7/25/2022,10028
0001,17059 Drexel St,Omaha,NE,68135,7/25/2022,535
0005,1706 N 146th St,Omaha,NE,68154,3/4/2022,333
0004,1706 South 8th Street,Omaha,NE,68108,12/12/2022,74
0004,1706 South 8th Street,Omaha,NE,68108,12/12/2022,74
0004,17062 Spencer Street,Omaha,NE,68116,2/7/2022,345
0004,17067 Irving Street,Omaha,NE,68118,9/23/2022,97
0003,1707 North 59th Street,Omaha,NE,68104,10/21/2022,10045
0003,1707 North 59th Street,Omaha,NE,68104,10/21/2022,237
0001,1709 North 55th Street,Omaha,NE,68104,9/15/2022,83
0004,17091 Irving Street,Omaha,NE,68118,5/25/2022,97
0003,17103 Hawthorne Avenue,Omaha,NE,68118,5/5/2022,10036
0004,17110 T Street,Omaha,NE,68135,1/28/2022,490
0004,17110 T Street,Omaha,NE,68135,1/28/2022,332
0004,17110 Taylor St,Omaha,NE,68116,7/20/2022,10047
0004,17113 Erskine Street,Omaha,NE,68116,6/30/2022,10047
0004,17128 Cinnamon Street,Omaha,NE,68135,6/3/2022,10047
0003,1715 S 94th St,Omaha,NE,68124,8/15/2022,474
0001,1716 North 52nd Street,Omaha,NE,68104,5/20/2022,10010
0001,17207 Spaulding Street,Omaha,NE,68116,7/1/2022,325
0004,17217 Banner Street,Omaha,NE,68136,9/12/2022,10052
0001,17226 Pierce Street,Omaha,NE,68130,5/19/2022,332
0004,1727 North 132 Avenue Circle,Omaha,NE,68154,4/28/2022,97
0004,1730 N 176th Plz,Omaha,NE,68118,7/15/2022,382
0001,1730 Ontario Street,Omaha,NE,68108,2/16/2022,226
0004,17309 Pierce Circle,Omaha,NE,68130,11/9/2022,10047
0001,17312 Edna Street,Omaha,NE,68136,4/15/2022,10017
0005,17331 Pine Circle,Omaha,NE,68130,3/1/2022,184
0004,17474 Grand Avenue,Omaha,NE,68116,1/3/2022,74
0004,17505 Seward Plaza,Omaha,NE,68118,5/2/2022,10047
0004,17511 Tibbles Street,Omaha,NE,68116,8/26/2022,529
0004,17515 Walnut Street,Omaha,NE,68130,6/1/2022,74
0001,17524 Browne Street,Omaha,NE,68116,5/27/2022,74
0003,17528 Karen Street,Omaha,NE,68135,4/20/2022,10056
0004,17544 Adams Street,Omaha,NE,68135,4/15/2022,258
0003,17553 Ames Avenue,Omaha,NE,68116,10/24/2022,303
0001,17561 Woolworth Avenue,Omaha,NE,68130,3/18/2022,10047
0001,17563 Wirt Street,Omaha,NE,68116,4/22/2022,10026
0004,17564 Parker Plaza,Omaha,NE,68118,5/6/2022,74
0004,17570 Corby St,Omaha,NE,68116,8/15/2022,10047
0003,17580 Taylor St,Omaha,NE,68116,6/21/2022,10056
0004,17608 O Street,Omaha,NE,68135,4/15/2022,279
0005,17609 Renfro Street,Omaha,NE,68135,2/22/2022,309
0003,17611 Ventana Circle,Omaha,NE,68136,1/3/2022,10052
0003,17611 Ventana Circle,Omaha,NE,68136,1/3/2022,289
0004,17632 Colonial Avenue,Omaha,NE,68136,12/27/2022,530
0001,17637 Jones St,Omaha,NE,68118,9/30/2022,10036
0005,17650 Emiline Street,Omaha,NE,68136,5/12/2022,318
0001,17703 Jacobs Street,Omaha,NE,68135,5/25/2022,10017
0004,17718 Frances Street,Omaha,NE,68130,5/11/2022,74
0001,17724 Dorcas St.,Omaha,NE,68130,11/1/2022,10028
0001,17730 Lillian Street,Omaha,NE,68136,1/4/2022,237
0001,17730 Lillian Street,Omaha,NE,68136,1/4/2022,92
0001,17802 Patrick Avenue,Omaha,NE,68116,8/29/2022,160
0004,17808 Camelback Avenue,Omaha,NE,68136,7/25/2022,10052
0001,17814 Ogden St,Omaha,NE,68116,7/22/2022,325
0004,17817 Olive Street,Omaha,NE,68136,7/5/2022,64
0003,17914 Hartman,Omaha,NE,68116,4/8/2022,298
0001,1802 N 132 Ave Cir,Omaha,NE,68154,11/16/2022,554
0001,1804 N 48th Avenue,Omaha,NE,68104,4/4/2022,304
0001,1804 N 48th Avenue,Omaha,NE,68104,4/4/2022,77
0004,1806 Robertson Drive,Omaha,NE,68144,7/25/2022,219
0001,1807 North 96th Street,Omaha,NE,68114,3/18/2022,10014
0001,18076 Honeysuckle Drive,Omaha,NE,68022,10/3/2022,10028
0004,1811 S 133rd Street,Omaha,NE,68144,6/1/2022,241
0001,18112 Edna Street,Omaha,NE,68136,8/18/2022,429
0001,1813 Holling Drive,Omaha,NE,68144,4/22/2022,384
0001,1815 N 49th Ave,Omaha,NE,68104,6/1/2022,237
0003,18150 Hayes Plaza,Omaha,NE,68135,2/15/2022,10055
0003,1816 North 111th Street,Omaha,NE,68154,1/24/2022,289
0004,1817 North 59th Street,Omaha,NE,68104,1/20/2022,317
0004,18183 Southdale Plaza,Omaha,NE,68135,9/2/2022,262
0005,1820 Spring Street,Omaha,NE,68108,12/30/2022,334
0004,18207 Locust Street,Omaha,NE,68022,1/14/2022,394
0001,1821 South 171 Court,Omaha,NE,68130,3/18/2022,303
0003,18213 Lillian Street,Omaha,NE,68136,6/16/2022,168
0001,1822 S 60th Street,Omaha,NE,68106,5/2/2022,438
0003,1824 52nd Street,Omaha,NE,68104,7/29/2022,10034
0003,1826 South 58th Street,Omaha,NE,68106,7/8/2022,168
0004,18303 Adams Circle,Omaha,NE,68135,8/2/2022,281
0001,1831 North 49th Avenue,Omaha,NE,68104,6/15/2022,10055
0001,1831 North 49th Avenue,Omaha,NE,68104,6/15/2022,10020
0001,18310 Prestwick Circle,Omaha,NE,68136,1/19/2022,394
0004,18317 Hampton Drive,Omaha,NE,68136,4/1/2022,10047
0001,18363 Sage Street,Omaha,NE,68136,12/23/2022,10017
0005,1837 N 176th Court,Omaha,NE,68118,3/11/2022,381
0001,18401 Lake Street,Omaha,NE,68022,8/31/2022,492
0004,18401 Poppleton,Omaha,NE,68130,8/16/2022,530
0004,18402 Margo Street,Omaha,NE,68136,3/16/2022,281
0001,18431 Boyd Street,Omaha,NE,68022,3/25/2022,365
0001,18461 Birch Avenue,Omaha,NE,68136,7/19/2022,232
0001,1848 South 160th Street,Omaha,NE,68130,6/27/2022,438
0004,18518 Hampton Drive,Omaha,NE,68136,12/9/2022,10052
0001,1854 South 93rd Street,Omaha,NE,68124,2/10/2022,10028
0004,1859 Blue Sage Pkwy,Omaha,NE,68022,3/4/2022,10048
0004,1859 Blue Sage Pkwy,Omaha,NE,68022,3/4/2022,10047
0004,18606 Edna Street,Omaha,NE,68136,10/13/2022,74
0005,18616 Jones Circle,Omaha,NE,68022,5/17/2022,309
0001,1865 North 176th Court,Omaha,NE,68118,11/30/2022,253
0001,1865 North 176th Court,Omaha,NE,68118,11/30/2022,253
0004,18650 U Street,Omaha,NE,68135,11/18/2022,10052
0004,18658 N HWS Cleveland Blvd,Omaha,NE,68022,6/15/2022,10047
0004,18661 V Street,Omaha,NE,68135,7/15/2022,10052
0003,18669 U St,Omaha,NE,68135,6/15/2022,64
0003,18702 Berry Street,Omaha,NE,68135,12/15/2022,170
0004,18704 HWS Cleveland Boulevard,Omaha,NE,68022,1/20/2022,10047
0001,18704 W Street,Omaha,NE,68135,8/24/2022,81
0004,18707 Cinnamon Street,Omaha,NE,68135,1/28/2022,490
0004,18710 Josephine Street,Omaha,NE,68136,4/15/2022,490
0001,18719 Allan Street,Omaha,NE,68135,3/15/2022,477
0001,1874 South 110th Street,Omaha,NE,68144,5/31/2022,10010
0004,18745 Chandler Street,Omaha,NE,68136,12/15/2022,74
0001,18809 Redwood Street,Omaha,NE,68136,6/1/2022,283
0004,18862 Edna St,Omaha,NE,68136,2/28/2022,258
0005,18904 Howe Street,Omaha,NE,68130,7/25/2022,184
0003,18904 T Circle,Omaha,NE,68135,9/19/2022,198
0004,18920 Margo Street,Omaha,NE,68136,6/22/2022,258
0001,18951 Y Street,Omaha,NE,68135,10/24/2022,83
0003,18958 C Street,Omaha,NE,68130,5/18/2022,305
0001,19009 B Street,Omaha,NE,68130,9/30/2022,365
0004,19009 Margo Street,Omaha,NE,68136,5/4/2022,262
0001,19009 Ontario Street,Omaha,NE,68130,5/23/2022,10036
0005,1902 Military,Omaha,NE,68104,1/28/2022,309
0001,19025 Olive St,Omaha,NE,68136,6/6/2022,10036
0004,19028 Hansen Street,Omaha,NE,68130,9/15/2022,496
0003,19028 Redwood Street,Omaha,NE,68136,1/4/2022,10036
0004,19031 Chandler Street,Omaha,NE,68136,1/7/2022,258
0004,19053 Robin Drive,Omaha,NE,68136,11/29/2022,258
0001,1907 Castelar Street,Omaha,NE,68108,5/3/2022,226
0003,1908 Spencer Street,Omaha,NE,68110,8/22/2022,168
0004,19085 Cottonwood Street,Omaha,NE,68136,6/29/2022,486
0001,1911 W Street,Omaha,NE,68107,5/6/2022,226
0001,1915 S 37th St,Omaha,NE,68105,4/22/2022,166
0004,19218 Pasadena Circle,Omaha,NE,68130,10/10/2022,10047
0005,19302 L Street,Omaha,NE,68135,10/3/2022,355
0003,1932 S 62nd St,Omaha,NE,68106,12/21/2022,287
0001,19359 V Street,omaha,NE,68135,6/21/2022,519
0003,1936 S 62 Street,Omaha,NE,68106,4/1/2022,10055
0001,19375 W Street,Omaha,NE,68135,5/16/2022,73
0003,19417 W Street,Omaha,NE,68135,8/1/2022,10055
0004,19453 Walnut Circle,Omaha,NE,68130,6/24/2022,10047
0004,19513 V Street,Omaha,NE,68135,11/18/2022,73
0004,19515 S Street,Omaha,NE,68135,8/26/2022,64
0004,19611 R Street,Omaha,NE,68135,6/10/2022,467
0004,19613 Holmes Street,Omaha,NE,68135,4/15/2022,279
0004,19623 S St,Omaha,NE,68135,5/16/2022,262
0004,19711 Briggs Street,Omaha,NE,68130,7/15/2022,10047
0001,19860 I Street,Omaha,NE,68135,4/20/2022,92
0001,19869 I Street,Omaha,NE,68135,3/25/2022,446
0004,19952 Monroe Street,Omaha,NE,68135,3/14/2022,262
0004,19959 Polk Street,Omaha,NE,68135,5/24/2022,450
0004,19959 Polk Street,Omaha,NE,68135,5/24/2022,450
0001,200 S 31st Ave #4606,Omaha,NE,68107,2/28/2022,10017
0001,200 S 31st Ave #4615,Omaha,NE,68131,3/25/2022,240
0003,200 S 31st Avenue #4507,Omaha,NE,68131,4/8/2022,10047
0003,200 S 31st Avenue #4507,Omaha,NE,68131,4/8/2022,169
0004,200 S 31st Avenue #4613,Omaha,NE,68131,5/9/2022,365
0003,200 South 31st Avenue #4407,Omaha,NE,68131,8/23/2022,521
0001,200 South 31st Avenue #4407,Omaha,NE,68131,1/21/2022,169
0003,200 South 31st Avenue #4601,Omaha,NE,68131,7/29/2022,169
0001,2002 North 49th Street,Omaha,NE,68104,3/18/2022,10015
0003,2004 North 51st Street,Omaha,NE,68104,12/19/2022,10056
0003,2007 Country Club Avenue,Omaha,NE,68104,2/28/2022,289
0004,201 48th Street,Omaha,NE,68132,4/1/2022,467
0004,2011 North 97th Street,Omaha,NE,68134,5/13/2022,258
0004,20120 Oak St,Omaha,NE,68130,3/10/2022,365
0003,2015 N 56th Street,Omaha,NE,68104,10/21/2022,10045
0001,2018 Pierce St,Omaha,NE,68130,4/26/2022,10050
0001,2020 N. 67th St,Omaha,NE,68104,8/19/2022,10027
0004,2021 S 189th Circle,Omaha,NE,68130,10/14/2022,10047
0005,20223 Cleveland Circle,Omaha,NE,68022,4/15/2022,224
0004,2025 S 183rd Circle,Omaha,NE,68130,11/2/2022,10047
0003,2026 North 60th Street,Omaha,NE,68104,7/1/2022,350
0001,2035 N 63rd St.,Omaha,NE,68104,5/9/2022,400
0003,2036 South 194th Street,Omaha,NE,68130,1/14/2022,10045
0001,2040 North 50th Avenue,Omaha,NE,68104,4/28/2022,446
0003,2043 N 64th Street,Omaha,NE,68104,5/19/2022,350
0001,2044 N 65th Street,Omaha,NE,68104,12/21/2022,400
0003,2045 N 62nd Street,Omaha,NE,68104,5/27/2022,454
0001,20605 Ames Avenue,Omaha,NE,68022,9/8/2022,74
0001,207 S 49 Street,Omaha,NE,68132,7/14/2022,240
0004,20715 Veterans Drive,Omaha,NE,68022,7/13/2022,10047
0001,20906 Polk Street,Omaha,NE,68022,5/11/2022,232
0001,20917 Plum Street,Omaha,NE,68022,7/15/2022,92
0001,20954 Polk Street,Omaha,NE,68022,11/10/2022,232
0001,20958 Polk Street,Omaha,NE,68022,3/2/2022,232
0004,20962 Polk Street,Omaha,NE,68022,11/4/2022,232
0001,20962 Polk Street,Omaha,NE,68022,1/31/2022,232
0001,20986 Polk Street,Omaha,NE,68022,8/23/2022,232
0001,210 S 16th St #921,Omaha,NE,68132,7/18/2022,10002
0005,210 S 16th Street #906,Omaha,NE,68102,12/2/2022,10002
0004,21005 Marinda Street,Omaha,NE,68022,1/14/2022,97
0004,2102 S 46th Street,Omaha,NE,68106,9/22/2022,10059
0005,2106 S 42nd Street,Omaha,NE,68105,3/15/2022,342
0004,21068 Valley Circle,Omaha,NE,68022,7/27/2022,64
0001,2107 North 162nd Avenue,Omaha,NE,68116,7/20/2022,74
0004,2108 N 188th Ave,Omaha,NE,68022,7/15/2022,262
0004,21107 Joseph Street,Omaha,NE,68022,10/21/2022,10052
0004,21107 Joseph Street,Omaha,NE,68022,10/21/2022,10052
0004,2111 S 153rd St,Omaha,NE,68144,10/7/2022,64
0004,2111 S 50th Street,Omaha,NE,68106,6/24/2022,370
0001,2112 S 33rd St,Omaha,NE,68105,5/6/2022,10015
0001,2112 S 33rd St,Omaha,NE,68105,5/6/2022,208
0004,2113 N 169th Street,Omaha,NE,68116,7/8/2022,475
0003,2115 S 46 Avenue,Omaha,NE,68106,11/18/2022,303
0001,2115 South 49th Avenue,Omaha,NE,68106,8/4/2022,438
0001,2117 South 113th Street,Omaha,NE,68144,5/16/2022,92
0003,2119 South 35th Street,Omaha,NE,68105,5/16/2022,10061
0003,2120 Brookside Avenue,Omaha,NE,68124,6/24/2022,10056
0005,2122 North 135th Street,Omaha,NE,68164,11/9/2022,223
0001,2124 Burdette Street,Omaha,NE,68110,4/25/2022,92
0001,2130 S 33rd St,Omaha,NE,68105,6/30/2022,240
0003,2137 S 49th Street,Omaha,NE,68106,3/25/2022,70
0001,2137 South 49th Street,Omaha,NE,68106,7/11/2022,92
0001,2143 South 49th Street,Omaha,NE,68106,12/1/2022,454
0001,21608 Grover Street,Omaha,NE,68022,9/19/2022,345
0004,21717 Edgevale Place,Omaha,NE,68022,9/23/2022,74
0001,21839 I Street,Omaha,NE,68137,4/22/2022,10017
0004,21921 Hillandale Circle,Omaha,NE,68022,5/5/2022,473
0004,21921 Hillandale Circle,Omaha,NE,68022,5/5/2022,473
0003,220 S 31st Ave #3400,Omaha,NE,68131,12/9/2022,550
0001,"220 S 31st Avenue, Unit 3504",Omaha,NE,68131,1/3/2022,169
0003,220 South 31st Avenue #3204,Omaha,NE,68131,10/28/2022,169
0003,220 South 31st Avenue #3204,Omaha,NE,68131,10/28/2022,169
0001,220 South 31st Avenue #3502,Omaha,NE,68131,2/11/2022,169
0001,220 South 31st Avenue #3509,Omaha,NE,68131,8/11/2022,10052
0001,220 South 31st Avenue #3509,Omaha,NE,68131,8/11/2022,475
0001,2201 N 56th St.,Omaha,NE,68104,7/1/2022,166
0003,2206 N 99 Street,Omaha,NE,68134,11/11/2022,70
0001,2206 Ridgewood Avenue,Omaha,NE,68124,11/18/2022,364
0001,2212 S 163rd Circle,Omaha,NE,68130,10/14/2022,10020
0001,2215 N 176th Ave,Omaha,NE,68116,6/29/2022,10036
0001,2219 Evans Street,Omaha,NE,68110,8/2/2022,269
0001,2224 South 58th Street,Omaha,NE,68106,10/7/2022,10010
0001,2227 Hanscom Boulevard,Omaha,NE,68105,7/25/2022,10015
0001,2227 Hanscom Boulevard,Omaha,NE,68105,7/25/2022,241
0001,2231 South 58th Street,Omaha,NE,68106,6/3/2022,325
0001,2232 S. 42 St.,Omaha,NE,68105,6/6/2022,348
0001,2248 N 38th Avenue,Omaha,NE,68111,3/23/2022,66
0001,230 South 68th Avenue,Omaha,NE,68132,2/21/2022,456
0001,2302 U Street,Omaha,NE,68107,3/3/2022,370
0001,2305 S 147th Street,Omaha,NE,68144,9/15/2022,10022
0004,2308 7th Street,Omaha,NE,68108,6/30/2022,370
0004,2308 Bancroft Street,Omaha,NE,68108,10/6/2022,74
0001,2308 N 52nd Street,Omaha,NE,68104,5/13/2022,81
0001,2309 N 63rd Street,Omaha,NE,68104,7/20/2022,504
0004,2309 South 50th Street,Omaha,NE,68106,9/12/2022,10059
0003,2310 Hanscom Boulevard,Omaha,NE,68105,6/2/2022,10061
0001,2311 North 61st Street,Omaha,NE,68104,5/27/2022,10015
0004,2311 North 71st Street,Omaha,NE,68104,9/12/2022,529
0003,2314 North 62nd Street,Omaha,NE,68104,2/1/2022,10056
0001,2315 N 68th Street,Omaha,NE,68104,6/1/2022,237
0001,2317 North 143rd Avenue,Omaha,NE,68164,2/25/2022,243
0001,2318 N 151st St,Omaha,NE,68116,7/22/2022,208
0004,2318 S 178th St,Omaha,NE,68130,12/21/2022,10047
0003,2319 N 60 Avenue,Omaha,NE,68104,9/19/2022,303
0003,2319 N 60 Avenue,Omaha,NE,68104,9/19/2022,323
0004,2319 North 56th Street,Omaha,NE,68104,2/7/2022,74
0001,2323 North 65th Avenue,Omaha,NE,68104,12/5/2022,438
0001,2323 North 65th Avenue,Omaha,NE,68104,12/5/2022,438
0001,2328 S 33rd St,Omaha,NE,68105,11/23/2022,258
0001,2330 S 125th Street,Omaha,NE,68144,8/31/2022,92
0001,2333 N 62nd Street,Omaha,NE,68104,9/30/2022,493
0003,2335 N 67 Ave,Omaha,NE,68104,5/6/2022,10056
0005,2336 65th Ave,Omaha,NE,68104,9/20/2022,172
0004,2338 N 113th Street,Omaha,NE,68164,1/19/2022,496
0003,2340 N 68th St,Omaha,NE,68104,10/28/2022,168
0004,23502 P Street,Omaha,NE,68022,10/26/2022,258
0001,23808 Hampton Road,Omaha,NE,68022,11/21/2022,400
0001,2406 S 113th Street,Omaha,NE,68144,6/24/2022,10036
0004,2411 N. 179th Street,Omaha,NE,68116,4/29/2022,10047
0004,2412 S 164th Ave,Omaha,NE,68130,10/11/2022,10047
0004,2412 South 177th Street,Omaha,NE,68130,11/17/2022,74
0001,2413 S 27th Ave,Omaha,NE,68105,8/12/2022,92
0001,2413 S 27th Ave,Omaha,NE,68105,8/12/2022,92
0001,2415 K Street,Omaha,NE,68107,1/21/2022,92
0001,2417 South 6th Street,Omaha,NE,68108,4/22/2022,10061
0001,2419 North 103rd Circle,Omaha,NE,68134,8/22/2022,10050
0005,2419 S 21 Street,Omaha,NE,68108,10/27/2022,492
0005,2420 South 32nd Avenue,Omaha,NE,68105,3/2/2022,333
0001,2425 Spencer Street,Omaha,NE,68111,10/21/2022,269
0004,2430 S 219th Street,Omaha,NE,68022,2/1/2022,258
0003,2434 N 100 Street,Omaha,NE,68134,10/19/2022,70
0001,2434 South 48th Avenue,Omaha,NE,68106,12/13/2022,297
0004,2441 N 191st Ave,Omaha,NE,68022,4/7/2022,10047
0005,2442 Bauman Avenue,Omaha,NE,68112,5/26/2022,376
0004,2450 S 20th Street,Omaha,NE,68108,10/14/2022,74
0005,2473 N 153rd Ave,Omaha,NE,68116,10/18/2022,197
0001,2473 N 153rd Avenue,Omaha,NE,68116,1/18/2022,399
0004,248 N 129 St,Omaha,NE,68154,3/31/2022,262
0004,2501 Hanscom Boulevard,Omaha,NE,68105,12/2/2022,370
0004,2501 Hanscom Boulevard,Omaha,NE,68105,4/26/2022,370
0003,2501 N 187th Avenue,Omaha,NE,68022,7/27/2022,10056
0001,2502 Leavenworth Street,Omaha,NE,68105,7/1/2022,10050
0001,2502 Pierce Street,Omaha,NE,68105,1/7/2022,92
0001,2503 North 64 Street,Omaha,NE,68104,6/24/2022,10015
0003,2504 North 65th Street,Omaha,NE,68104,6/15/2022,474
0001,2505 North 130th Street,Omaha,NE,68164,7/8/2022,10017
0003,2507 N 60th Avenue,Omaha,NE,68104,9/16/2022,10056
0001,2508 Bristol Street,Omaha,NE,68111,6/27/2022,10050
0004,2511 South 161st Circle,Omaha,NE,68130,9/1/2022,317
0003,2512 S 11th St,Omaha,NE,68108,9/29/2022,10056
0004,2515 Iowa St.,Omaha,NE,68112,3/18/2022,486
0003,2515 N 167th Avenue,Omaha,NE,68116,3/31/2022,168
0003,2515 N 53rd Street,Omaha,NE,68104,12/9/2022,70
0004,2515 South 43rd Street,Omaha,NE,68105,3/18/2022,382
0003,2515 Wirt Street,Omaha,NE,68111,9/29/2022,70
0001,2516 Drexel St,Omaha,NE,68107,3/18/2022,92
0001,2517 I Street,Omaha,NE,68107,3/21/2022,226
0004,2517 N 52nd Street,Omaha,NE,68104,10/18/2022,281
0001,2519 North 48th Avenue,Omaha,NE,68104,5/10/2022,10010
0001,2520 Florence Boulevard,Omaha,NE,68110,4/8/2022,446
0005,2520 South 102nd Street,Omaha,NE,68124,7/15/2022,184
0004,2521 S 23rd St,Omaha,NE,68108,2/9/2022,514
0004,2521 S 23rd St,Omaha,NE,68108,2/9/2022,370
0003,2525 Brookside Avenue,Omaha,NE,68124,12/19/2022,10056
0001,2525 S. 138th Street,Omaha,NE,68144,3/31/2022,446
0003,2526 N 165th Ave,Omaha,NE,68116,8/15/2022,70
0004,2526 South 152nd Avenue Circle,Omaha,NE,68144,5/6/2022,74
0004,2532 South 9th Street,Omaha,NE,68108,2/18/2022,74
0004,2532 South 9th Street,Omaha,NE,68108,2/18/2022,74
0001,2535 N 60th Ave,Omaha,NE,68104,1/24/2022,376
0003,2537 N 188 Street,Omaha,NE,68022,4/28/2022,303
0001,2540 North 48th Avenue,Omaha,NE,68104,6/17/2022,384
0001,2553 Mary St,Omaha,NE,68112,5/20/2022,81
0001,2572 Titus Ave,Omaha,NE,68112,11/4/2022,10036
0001,2601 Parker Street,Omaha,NE,68111,6/17/2022,269
0001,2603 S 87th Street,Omaha,NE,68124,11/1/2022,10003
0003,2604 North 166th Street,Omaha,NE,68116,3/25/2022,10056
0004,2604 North 51st Avenue,Omaha,NE,68104,11/1/2022,550
0004,2604 North 51st Avenue,Omaha,NE,68104,11/1/2022,97
0001,2604 South 35th Avenue,Omaha,NE,68105,1/14/2022,486
0004,2606 North 150th Avenue,Omaha,NE,68116,9/27/2022,219
